persona_id,name,plan,age,lang,profile,xp,flight_level,momentum_score,momentum_league,active_weeks,weekly_scores,maturity_index,maturity_rank,cmi,rmi,route_proven,route_proven_count,breadth_index,breadth_descriptor,trust_state,title_eligibility,prestige_pei,prestige_nomination,achievements,achievement_ids,cxw,sex,team_contrib,practical,capstone,missions,integrity_hold,clusters,horizons,ldb_mastery_eligible,ldb_momentum_eligible,expected,issues,result,cohort,seed,formula_frm_mat,formula_frm_mom,formula_frm_xp
CAL-20260725-A-0755,Cal A 755,Expedition,adult,en,experienced,1195,5,83.33,Platinum,8,65.0|85.0|85.0|50.0|85.0|85.0|85.0|75.0,86.25,Specialist,100.0,100.0,1,2,51.75,Multi-Horizon,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,71.35,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001,0,1,0,8,1,7,0,6,BLD|LED|OPR,1,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0756,Cal A 756,MeritRoute,adult,en,integrity,415,3,59.17,Silver,7,40.0|0.0|50.0|60.0|50.0|60.0|50.0|85.0,40.0,Scout,83.33,49.0,0,0,38.75,Expanding,NORMAL,NOT_ELIGIBLE,44.2,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,3,0,5,0,4,BLD|OPR|PRT,0,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0757,Cal A 757,OpenFlight,adult,ar,steady,845,4,72.5,Gold,7,75.0|75.0|75.0|75.0|0.0|60.0|50.0|75.0,58.75,Pathfinder,85.0,85.0,1,1,43.75,Expanding,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,65.0,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001,0,0,0,3,1,6,0,5,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0758,Cal A 758,MeritRoute,adult,en,high_act_low_ev,610,4,53.33,Silver,7,50.0|60.0|50.0|0.0|50.0|50.0|60.0|50.0,21.25,Fledgling,0.0,0.0,0,0,65.0,Multi-Horizon,NORMAL,NOT_ELIGIBLE,27.75,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,0,0,16,0,8,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0759,Cal A 759,Expedition,adult,en,returning,335,3,41.67,Bronze,5,10.0|0.0|0.0|55.0|75.0|60.0|0.0|50.0,32.5,Fledgling,76.67,49.0,0,0,32.5,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,43.45,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-RET-001,0,0,0,2,0,7,0,4,BLD|OPR,0,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0760,Cal A 760,OpenFlight,minor,ar,minor_ar,335,3,41.67,Bronze,5,40.0|60.0|0.0|40.0|60.0|0.0|50.0|0.0,35.0,Scout,85.0,49.0,0,0,33.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,46.2,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,2,0,3,0,3,BLD|OPR|PRT,0,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0761,Cal A 761,FlightPass,adult,ar,high_act_low_ev,730,4,56.67,Silver,8,60.0|50.0|70.0|60.0|50.0|50.0|50.0|50.0,21.25,Fledgling,0.0,0.0,0,0,70.0,Integrated,NORMAL,NOT_ELIGIBLE,28.75,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,0,0,18,0,9,BLD|LED|OPR|PRT,0,1,"{'high_xp': 'yes', 'route_proven': 'no', 'title': 'no', 'prestige': 'no', 'mastery_strong': 'no'}",,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0762,Cal A 762,Expedition,adult,en,team_strong,1365,5,71.67,Gold,7,75.0|50.0|20.0|75.0|85.0|85.0|60.0|0.0,66.25,Specialist,81.67,81.67,1,1,40.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,77.9,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,5,4,1,5,0,4,BLD|LED|OPR,1,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0763,Cal A 763,WingPass,adult,en,new,325,3,29.17,Iron,3,50.0|0.0|50.0|0.0|75.0|0.0|0.0|0.0,22.5,Fledgling,70.0,49.0,0,0,22.5,Focused,NORMAL,NOT_ELIGIBLE,35.45,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,1,0,3,0,2,BLD|LED,0,0,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0764,Cal A 764,MeritRoute,adult,en,team_strong,1410,5,75.83,Platinum,8,65.0|60.0|75.0|75.0|85.0|85.0|50.0|70.0,66.25,Specialist,85.0,85.0,1,1,50.75,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,80.9,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,6,4,1,6,0,6,BLD|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0765,Cal A 765,MeritRoute,adult,en,experienced,1045,5,70.83,Gold,8,50.0|85.0|50.0|60.0|75.0|70.0|85.0|50.0,86.25,Vanguard,100.0,100.0,1,2,65.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,81.0,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,1,6,1,5,0,7,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0766,Cal A 766,FlightPass,adult,en,returning,315,3,38.33,Bronze,5,85.0|0.0|0.0|40.0|50.0|0.0|15.0|40.0,40.0,Scout,83.33,49.0,0,0,16.25,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,48.2,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-RET-001,0,0,0,4,0,5,0,2,OPR,0,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0767,Cal A 767,MeritRoute,adult,en,team_passenger,210,2,35.83,Bronze,4,0.0|50.0|0.0|50.0|0.0|0.0|65.0|50.0,11.25,Hatchling,15.0,15.0,0,0,33.75,Expanding,NORMAL,NOT_ELIGIBLE,20.25,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,0,0,4,0,3,BLD|OPR|PRT,0,1,{'full_mastery_from_team': 'no'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0768,Cal A 768,FlightPass,adult,en,integrity,200,2,51.67,Silver,6,40.0|60.0|50.0|60.0|0.0|40.0|60.0|0.0,20.0,Fledgling,70.0,49.0,0,0,38.75,Expanding,NORMAL,NOT_ELIGIBLE,36.2,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,1,0,6,0,4,BLD|OPR|PRT,0,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0769,Cal A 769,OpenFlight,adult,en,low_act_high_ev,830,4,55.83,Silver,7,65.0|0.0|40.0|50.0|50.0|50.0|70.0|50.0,58.75,Pathfinder,100.0,100.0,1,1,27.5,Expanding,NORMAL,PROGRESS_VISIBLE,66.25,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-MST-001,0,0,0,7,1,1,0,3,OPR|PRT,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0770,Cal A 770,OpenFlight,adult,en,steady,710,4,45.0,Silver,5,0.0|65.0|60.0|50.0|0.0|20.0|75.0|0.0,55.0,Pathfinder,82.0,82.0,1,1,43.75,Expanding,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,60.1,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001,0,0,0,2,1,4,0,5,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0771,Cal A 771,OpenFlight,adult,en,a11y_compressed,350,3,54.17,Silver,6,40.0|60.0|0.0|40.0|70.0|0.0|40.0|75.0,35.0,Scout,76.67,49.0,0,0,38.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,47.2,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,2,0,4,0,4,BLD|OPR|PRT,0,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0772,Cal A 772,WingPass,adult,en,team_passenger,300,3,46.67,Silver,5,40.0|60.0|0.0|0.0|65.0|75.0|0.0|40.0,17.5,Hatchling,70.0,49.0,0,0,32.5,Expanding,NORMAL,NOT_ELIGIBLE,34.2,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,1,0,4,0,4,LED|PRT,0,1,{'full_mastery_from_team': 'no'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0773,Cal A 773,Expedition,adult,en,low_act_high_ev,900,4,55.0,Silver,7,40.0|60.0|50.0|50.0|0.0|60.0|60.0|50.0,63.75,Pathfinder,100.0,100.0,1,1,18.25,Focused,POSITIVE_STANDING,PROGRESS_VISIBLE,73.9,NOT_ELIGIBLE,4,ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-TEAM-001,0,0,2,7,1,0,0,2,OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0774,Cal A 774,Expedition,adult,en,returning,400,3,40.0,Bronze,4,60.0|0.0|0.0|0.0|40.0|0.0|55.0|85.0,45.0,Scout,83.33,49.0,0,0,16.25,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,50.7,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-RET-001|ACH-TEAM-001,0,0,1,4,0,5,0,2,OPR,0,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0775,Cal A 775,OpenFlight,adult,en,steady,890,4,64.17,Gold,7,40.0|75.0|85.0|50.0|0.0|75.0|50.0|50.0,58.75,Pathfinder,81.67,81.67,1,1,55.0,Multi-Horizon,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,66.25,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001,0,0,0,4,1,5,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0776,Cal A 776,FlightPass,adult,en,steady,1130,5,75.0,Platinum,7,40.0|85.0|50.0|75.0|0.0|75.0|90.0|75.0,66.25,Specialist,81.67,81.67,1,1,62.0,Multi-Horizon,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,79.65,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,3,4,1,6,0,7,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0777,Cal A 777,Expedition,adult,en,merit,1115,5,77.5,Platinum,7,50.0|85.0|85.0|85.0|0.0|60.0|90.0|60.0,58.75,Pathfinder,83.33,83.33,1,1,55.0,Multi-Horizon,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,66.75,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001,0,0,0,3,1,6,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0778,Cal A 778,OpenFlight,adult,en,steady,1070,5,77.5,Platinum,7,50.0|85.0|85.0|85.0|0.0|60.0|75.0|75.0,58.75,Pathfinder,83.33,83.33,1,1,43.75,Expanding,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,64.5,NOT_ELIGIBLE,5,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001,0,0,0,4,1,6,0,5,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0779,Cal A 779,Expedition,adult,en,a11y_compressed,230,2,28.33,Iron,5,50.0|60.0|0.0|40.0|10.0|0.0|0.0|10.0,15.0,Hatchling,15.0,15.0,0,0,22.5,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,26.75,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,0,0,2,0,2,BLD|OPR,0,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0780,Cal A 780,OpenFlight,adult,en,prestige,1570,6,78.33,Platinum,8,65.0|85.0|85.0|75.0|85.0|50.0|75.0|50.0,87.5,Vanguard,100.0,100.0,1,2,80.0,Integrated,ELEVATED_RESPONSIBILITY_ELIGIBLE,INTEGRATED_TEMPLATE_ELIGIBLE_FOR_REVIEW,94.75,ELIGIBLE_ASCENDANT_NOMINATION,10,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-CXW-001|ACH-EVD-001|ACH-LIVE-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,1,1,1,7,1,6,0,8,BLD|LED|OPR|PRT,1,1,"{'prestige_auto_grant': 'no', 'nomination_possible': 'yes'}",,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0781,Cal A 781,MeritRoute,adult,en,low_act_high_ev,1040,5,60.0,Gold,8,40.0|60.0|50.0|50.0|50.0|80.0|60.0|60.0,63.75,Pathfinder,100.0,100.0,1,1,18.25,Focused,POSITIVE_STANDING,PROGRESS_VISIBLE,78.9,NOT_ELIGIBLE,4,ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-TEAM-001,0,0,4,8,1,0,0,2,OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0782,Cal A 782,FlightPass,adult,en,a11y_compressed,380,3,52.5,Silver,6,75.0|50.0|0.0|40.0|50.0|0.0|40.0|60.0,42.5,Scout,95.0,49.0,0,0,32.5,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,49.95,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,3,0,4,0,4,BLD|LED,0,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0783,Cal A 783,Expedition,adult,en,new,360,3,45.83,Silver,7,10.0|75.0|50.0|0.0|10.0|40.0|50.0|50.0,45.0,Scout,83.33,49.0,0,0,16.25,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,49.2,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,3,0,2,0,2,PRT,0,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0784,Cal A 784,OpenFlight,minor,ar,minor_ar,260,2,40.0,Bronze,5,50.0|50.0|50.0|0.0|0.0|40.0|0.0|50.0,17.5,Hatchling,70.0,49.0,0,0,33.75,Expanding,NORMAL,NOT_ELIGIBLE,35.2,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,1,0,4,0,3,BLD|OPR|PRT,0,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0785,Cal A 785,WingPass,adult,en,experienced,990,4,63.33,Gold,7,0.0|50.0|50.0|50.0|85.0|85.0|50.0|60.0,86.25,Vanguard,100.0,100.0,1,2,48.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,77.75,ELIGIBLE_ASCENDANT_NOMINATION,8,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001|ACH-TEAM-001,0,1,1,6,1,3,0,5,BLD|LED|OPR,1,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0786,Cal A 786,Expedition,adult,en,returning,305,3,31.67,Bronze,4,60.0|0.0|0.0|75.0|0.0|40.0|15.0|0.0,42.5,Scout,86.67,49.0,0,0,22.5,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,47.95,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-RET-001|ACH-TEAM-001,0,0,1,3,0,4,0,2,LED|OPR,0,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0787,Cal A 787,OpenFlight,adult,ar,paid_idle,0,1,0.0,Iron,0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,0.0,Hatchling,0.0,0.0,0,0,0.0,Focused,UNESTABLISHED,NOT_ELIGIBLE,1.5,NOT_ELIGIBLE,0,,0,0,0,0,0,0,0,0,,0,0,"{'xp': '0_or_near', 'momentum': 'Iron', 'mastery': 'none', 'route_proven': 'no'}",,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0788,Cal A 788,WingPass,adult,en,new,335,3,47.5,Silver,5,0.0|0.0|50.0|60.0|0.0|50.0|50.0|75.0,22.5,Fledgling,66.67,49.0,0,0,38.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,43.2,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,1,0,4,0,4,BLD|LED|OPR,0,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0789,Cal A 789,WingPass,adult,en,team_passenger,255,2,34.17,Bronze,4,40.0|0.0|0.0|40.0|75.0|0.0|0.0|50.0,11.25,Hatchling,15.0,15.0,0,0,38.75,Expanding,NORMAL,NOT_ELIGIBLE,20.5,NOT_ELIGIBLE,3,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001,0,0,0,0,0,4,0,4,BLD|OPR|PRT,0,1,{'full_mastery_from_team': 'no'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0790,Cal A 790,Expedition,adult,en,new,355,3,46.67,Silver,6,65.0|0.0|40.0|50.0|0.0|75.0|10.0|40.0,42.5,Scout,83.33,49.0,0,0,27.5,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,48.95,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,3,0,3,0,3,LED|PRT,0,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0791,Cal A 791,WingPass,adult,ar,integrity,380,3,60.83,Gold,6,75.0|50.0|75.0|0.0|50.0|50.0|0.0|65.0,37.5,Scout,80.0,49.0,0,0,38.75,Expanding,POSITIVE_STANDING,NOT_ELIGIBLE,47.2,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,1,2,0,5,0,4,BLD|OPR|PRT,0,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0792,Cal A 792,OpenFlight,adult,ar,steady,1030,5,73.33,Gold,7,65.0|50.0|60.0|80.0|0.0|75.0|85.0|75.0,63.75,Pathfinder,86.0,86.0,1,1,39.5,Expanding,POSITIVE_STANDING,PROGRESS_VISIBLE,71.45,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,1,6,1,6,0,5,LED|OPR,1,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0793,Cal A 793,WingPass,adult,en,low_act_high_ev,880,4,53.33,Silver,8,40.0|50.0|50.0|50.0|50.0|70.0|50.0|50.0,56.25,Pathfinder,100.0,100.0,1,1,16.25,Focused,NORMAL,PROGRESS_VISIBLE,64.0,NOT_ELIGIBLE,3,ACH-CAP-001|ACH-EVD-001|ACH-MST-001,0,0,0,8,1,0,0,2,OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0794,Cal A 794,Expedition,adult,en,low_act_high_ev,880,4,53.33,Silver,8,40.0|50.0|50.0|50.0|50.0|50.0|70.0|50.0,56.25,Pathfinder,100.0,100.0,1,1,16.25,Focused,NORMAL,PROGRESS_VISIBLE,64.0,NOT_ELIGIBLE,3,ACH-CAP-001|ACH-EVD-001|ACH-MST-001,0,0,0,8,1,0,0,2,OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0795,Cal A 795,WingPass,adult,ar,paid_idle,0,1,0.0,Iron,0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,0.0,Hatchling,0.0,0.0,0,0,0.0,Focused,UNESTABLISHED,NOT_ELIGIBLE,1.5,NOT_ELIGIBLE,0,,0,0,0,0,0,0,0,0,,0,0,"{'xp': '0_or_near', 'momentum': 'Iron', 'mastery': 'none', 'route_proven': 'no'}",,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0796,Cal A 796,WingPass,adult,ar,steady,930,4,58.33,Silver,5,0.0|40.0|0.0|80.0|0.0|75.0|70.0|85.0,56.25,Pathfinder,75.0,75.0,1,1,45.75,Expanding,POSITIVE_STANDING,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,63.9,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001|ACH-TEAM-001,0,0,2,1,1,5,0,5,LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0797,Cal A 797,FlightPass,adult,ar,experienced,1195,5,80.0,Platinum,8,75.0|50.0|75.0|85.0|75.0|85.0|70.0|85.0,86.25,Specialist,100.0,100.0,1,2,63.0,Multi-Horizon,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,73.6,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001,0,1,0,8,1,6,0,7,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0798,Cal A 798,OpenFlight,minor,ar,minor_ar,375,3,45.83,Silver,6,65.0|10.0|50.0|50.0|0.0|40.0|60.0|0.0,45.0,Scout,83.33,49.0,0,0,22.5,Focused,POSITIVE_STANDING,NOT_ELIGIBLE,50.45,NOT_ELIGIBLE,4,ACH-ACT-001|ACH-EVD-001|ACH-LRN-001|ACH-TEAM-001,0,0,2,3,0,2,0,2,BLD|OPR,0,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0799,Cal A 799,FlightPass,adult,en,experienced,965,4,65.83,Gold,7,65.0|85.0|60.0|50.0|50.0|85.0|0.0|40.0,86.25,Specialist,100.0,100.0,1,2,46.75,Expanding,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,70.35,NOT_ELIGIBLE,7,ACH-ACT-001|ACH-BRD-001|ACH-CAP-001|ACH-EVD-001|ACH-LRN-001|ACH-MST-001|ACH-SEX-001,0,1,0,6,1,4,0,5,BLD|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0800,Cal A 800,FlightPass,adult,en,low_act_high_ev,920,4,55.0,Silver,8,40.0|50.0|50.0|50.0|50.0|70.0|50.0|60.0,61.25,Pathfinder,100.0,100.0,1,1,18.25,Focused,POSITIVE_STANDING,PROGRESS_VISIBLE,71.4,NOT_ELIGIBLE,4,ACH-CAP-001|ACH-EVD-001|ACH-MST-001|ACH-TEAM-001,0,0,1,8,1,0,0,2,OPR,1,1,"{'route_proven': 'possible', 'mastery_strong': 'possible', 'not_punished_for_efficiency': 'yes'}",,PASS,A,20260725,0.2.0,0.2.0,0.1.1
CAL-20260725-A-0801,Cal A 801,Expedition,adult,en,steady,895,4,65.0,Gold,6,65.0|50.0|60.0|0.0|0.0|75.0|90.0|50.0,58.75,Pathfinder,81.67,81.67,1,1,55.0,Multi-Horizon,NORMAL,STANDARD_TEMPLATE_ELIGIBLE_FOR_REVIEW,66.25,NOT_ELIGIBLE,6,ACH-ACT-001|ACH-CAP-001|ACH-EVD-001|ACH-EVD-002|ACH-LRN-001|ACH-MST-001,0,0,0,4,1,4,0,6,BLD|LED|OPR|PRT,1,1,{'baseline': 'ok'},,PASS,A,20260725,0.2.0,0.2.0,0.1.1
